photo_id,business_id,caption,label
qiM0am9kaePl7n-e3hX58A,-fEZQoE-pdN_uvXdr3WR_g,Fantastic menu all things considering,menu
afxT0MXyS5-8VoobEOJlhg,v8LChVWkietDAMUVDek4qA,,outside
7s6uOAW5S6x2xVSjumE3aQ,J7_B_oDTGbFm4fe0Uy--lQ,Best breakfast burrito in town,food
NOCK3-CcGf7A4qhmnl5PrA,Ju25XEGy_NWi9heJX3FuZw,,drink
xLO_s3RAN9nhB48QQDhlXQ,VmluS4IPOHcfx8w67h2_Bw,,drink
g5si1F3oQOsbDit2haw4rA,YrVz82RplLG3t9u5IRGTgA,Public House,drink
0_qkRImFqQZCH7CaPdRq2Q,jziliEq8Zum-EynD5v-Hvg,Peruvian Beer,drink
PIlp93KK1L3PPXIYVEhzFA,ZDFFTEGY62302JDnx4HU2g,,inside
-QIezr-8Blr9mEJ8x3yGdw,ozYCV1L1ACTIZuds0eyQLw,Paradise restaurant patio,inside
qL9tIniiESzb73bMFzVStQ,rajhXVhe25WptAZx26UqTA,Cherry Blossom cocktail,drink
qUI8CpllYqEgd0IYDK-KuA,KWMdCTrepsB8YFBC8JBQsA,,food
wy5bjVV59gwYatVj7D4afA,cVZ4whFwPNA721C4DIetbg,,drink
euJaI8d7wmSEMCoVyYk5Iw,uTZxxMXTkQ8KofRyxr_-Yg,,inside
lDukpbHfK_tF0692rUqXLw,aTOCTSi1GwigOEcqOKRwFg,,drink
INfEaBqSHBqp5slF5cF7SA,R5FZGW_oNkQPZY9cN4HKRw,Inside back tables,inside
si8BY68vXsReNhY7gdcmow,pVwMHUYFMuwmRe6M--ZzwA,,outside
4-aW3FCTMBl3jUKrBEs9uA,i1CA8-en15FdmHjJ6K7h8w,Parsons Building Street View,outside
YlOvj51bOWy3qowd7EPzIQ,UO-QrBeJYDiIfGm5oZgL2g,Taco,food
C4kEdhFWKsKmdksB_xCwmA,f82dhKNiUXsDVPMLqKYiIQ,Chicken shahi korma,food
8S97oZ9WFYodD-M5gYmtIA,7M492o9j_LLcmvkA3kV_ag,Tried to get a 2nd sample of the basic bourbon chicken they had. We were undecided & the woman to the right in the picture was rude.,inside
ogn_o5eeoQZdHbi9bxnrIA,4_W5pstoN1166TGjjPOrMg,photo by Meredith Kleiber,inside
mKWgFm8jOkZqsOdfnskgEA,CFVPlOQZ70znjeCLISKHOw,,drink
xie2_jjPba8JAZ3opns6Uw,WtrYR6zp29NAvfw8sY_IwA,No nuts please. That's what second dessert is for....,food
z4Clooh1_6foRiVI3TG4pw,KN10CbKTJZVS_2abtMtAkw,tiramisu,food
hpXDnR3sisD1swJZ4CfZow,1FURjeGJi_LBXcJQg8eskw,Why wouldn't you? (to quote a friend),outside
Edqz1rCsvGK9YC4aAbx8UQ,0AH7Sc_dLol7P4dYlO_jpg,Salad,food
9REFV9mgIFSD6plBdPZylg,o3RGMdSY37_PX1k1vZsXpA,,food
hvFyxT2yGnEBnaPPp019RQ,qlAVJF4V5Hoq9KsJ1WoupQ,,inside
QDeybcfHa7McJRvd3GXQcA,-9NmUeTphyS9Lq1o9MACGw,,outside
3sQi6iQXS5I_GtHd_PcYFg,mU49-Sb2tnKZvqppDfDw5g,,food
MYF2nkh28GEl_wls3ZphYQ,TNTBObKmICMn13T0pyAGyg,Marghertia Pizza,food
wlvUuHdiBFPpb5QO3wJ8aw,kxsXFTtfIPWRRt4-ydfzKg,,inside
lXiuJsjwWBAX3kd2CnmaFA,wHpOgSutd4QmV_X7gXZ3dw,Outside,outside
1ixNAyfAXVJ6jDvwCSSfOQ,tvH2qkHp_V-dHkfbSas5lw,,menu
r6NaJi8r6cX8RmfZHfXB4w,5YFqjdNj7HCkDwYjvwG50g,Side dishes,food
PrVZz7MJH1OSOtLRzqk3mw,JhpRI9m71ybWHkAqRdL0Tg,,outside
tgpVDtmRcv8CxUjNUP1_bw,TVv-Rijul-b1GoIZ_zq-7Q,Smoothie,drink
ukAqG5Uo1AsOyNCi5_RP_A,aD490g5tyGScrxRZP_d1gw,Store Front,inside
ZflRoHu8hSIANmEJdjYEtA,EbRJGv5mTU4KSCwWuOCqPQ,,outside
sxNioYD6nnrjaKM4AvN47g,BBeVhrrXMBJQccoWD8_aqA,,drink
-f5s1JJNnIEidltoHrQNwA,3Ce8r1K1O-2JKSMXdXID-w,The ice scalpers,outside
sEahTqkOh0otBBkcoTItxQ,vN6v8m4DO45Z4pp8yxxF_w,In a historic house,outside
mIuNp8DnZrnwPCH_5hyroA,gHgyjF59AOS0h9WVGiyctQ,Fat Cat Baked goods,inside
to_OmvO6IxYmoSKssHgaeA,PMH5bNPL81bdXboBv0Am5w,Time to eat the donuts!,inside
Kc6mhun_2gGwhBC1-KJqwg,bL2bIVv0CFyBp-_XijGzlA,,food
fzy6XBOBUtol7RjUvZ8BuQ,CwbqhvNJj6C4J2kV2np51Q,Awesome Custom Cakes,menu
F71Kg5OnC5nHxV98DIeEWw,IUN-1btz9-CiL2b6tDNQqg,,outside
mOZ2QfUJMyH8fjM9g-wvOA,wHpu5zH9VXbW82p5EGeAzg,NOT JUST BEER! Order a cocktail- the Bartenders are geniuses!,drink
2x0SRAWQxSHE3-IOWCcvZw,htDRn1cXDyimxz6BJWB3LQ,,inside
B2SyRH4m1vqVVbKR9xjnwg,RQpOPNHJReRnrsCD-2qEoA,MID CITY PIZZA,food
ML6AlrzmjV86ufBOkq4xsg,A5b9nVDi1DPVvPOD24-p6w,,drink
75iJnEIMC3K1CG-4EfntTw,2aZNVfzU-3672SjRHnPoOA,,outside
epHklrdsVjeL0ffW43KHyw,w2zvMPmyqxalHQ5LVmFktA,,inside
ju1U7QP2KmkydxAIdpng2w,xkS_mRHVHuX0ko6kVIyBdA,Front Patio,outside
njv2mD1_bjCtN5SmiLuvXw,0Q6P0JK_8HwJbeI0jTt2Fw,,food
szOKXHTacZZxIr1Z0QDv2A,j2-ZBur0SBm8l9NkRKS0HA,Local Craft Beer,drink
zek9xlcbHIt0oFeHRj7DNA,n_RGE_Wn5L7phnlkQ919kQ,Rosewater pistachio / raspberry caramel (food insta: @aje.eats),food
PAxn9vOhzrEsEtbVOIEMaw,6umrAefeyJjKj1Wah4eXnQ,,outside
M2jjzmlUNJKBbAWtTFYp6Q,JaMZoosomwX7DDjkFOEo3g,,inside
WmDV-RKtPakohPqcMRj-7A,RUxl01tNeQtSZ2gFJPR3LA,Great curated tap list,drink
SYsBnSnF5dKCGpEjm9KQhg,-fEZQoE-pdN_uvXdr3WR_g,Fantastic menu all things considering,menu
i1GKT4UC9WdX6CrcWmTSvw,niV3iDWcxuKFOJr3qWp9pQ,Starbucks,outside
jQVWVbggAbZzp_nE0d7RAQ,i9TdM513qBCnSDpPttoKOQ,,drink
dn38KDzkwTIAkamKTwwvJw,wk2Zfl14DydpuhBcBGn1Dg,,outside
nTbQ_aKzfNBlqrMkU2d1WA,3TDyV2_iO9UhQ2NDigbQmA,,food
Za9pTe7qKr2A8k3c7z3gPg,qTicP3qlsW6zqLV7P1Uz_g,,outside
-7-j4Bmy64O7xzq0pVfr_Q,Trbe4JX-oLHrrVVPcv0wog,,food
hHopiYzXzAPHnh0BvzbU4A,ZForVw2ZTiwDGfZ0XvZsXQ,,inside
ysF0j90DJVcV02y9VZEQBA,OIbh0ZOemmphJR4Att3E6A,,food
4LseciPc_HvrbkuAnFTJTw,p6LTmQY2-y3jWGARBKfaSQ,,inside
nwSqHLC3mI4vn68gXexYVA,IFF5jFfQwKRwL2Vd28BCTQ,,outside
YsZLdcvTBiRUg60EbnJK9g,MXP-VKFJYlu840ClSjxNSg,,drink
JiEj_kSQ_ZOEXVJzQacTdw,lZ88MntSXZXDvpZAcXgiAg,,food
DKWbpoxSzeLqXVD_h8RhxA,tbAonEfkzYL7RDcjsznTRQ,,drink
IJxySwXYLPIsC_AhvmjuWw,Tbcm5d3KYkRi7V5viic7eA,,menu
0E3cn53M1ACERMs6sBwWgw,R46XVcmUzy8qeerHyZQtEg,,inside
BLnWItSloslrPGFgRSvCrQ,bCZFb9v6OQaNTgupVw9WEg,,food
KsZqSYV9PELqkhUDYhQe1A,NAMen7YzwlYDs_5ECMnuYQ,"Mac and cheese over pulled pork, Delish. Same Mac and cheese as cowbell",food
RVA0f6Zo53L-HqS0kZzL5Q,jzZVU3StsS2btHnJAtKH1g,Menu,menu
OVaqeEF0pMtTTPo04Sp5Xw,5RzJ2bjU8bLSaN5SuiUpYA,Mixology lounge,inside
YnMmCb50pZ5IbQq9qiItYg,tZCa7lmhBDvyObpxBwI69Q,Seasonal specials,inside
EI9gEoh3By37eTn08oq_cA,SlZJATE_TGUU8X34UJNi4g,,menu
Vyw00QACpIqvXVfDSi9C3A,ir6unv7MPSxqCr2KXuMeTA,Main Bar,outside
uRzBwUD_b7E0bxDtKCixKQ,dSYsEujLjzHTEj3lXvSJsg,,food
zBfy-TQyFp0XH23LaeW3rQ,erz6oUEJdx787WyOlxMARw,,inside
V5InvkwGore1K_XXTkJ7TA,VszpqEug1SY_TARbN6eROw,Broke n Bored restaurant inside,inside
KDXaP21jUoM744_TtGc6iQ,hWtwQeecwoFiUgNNDaf8Ig,Exterior,outside
87CGRQQR6R9Vk5CS3NhrUg,t2izgfztTqDdkSWW3WIeXA,,drink
lHesruwyFOMoWkW8F6Jp2A,-iXlYo2AI1iHgpeZnv5sPw,You can order at the counter or at one of these two self ordering machines.,inside
mv45Os1cXxxJ8U4m2lUWoQ,wB1Tin0OW1JRpaKM-E3ZYA,(photographed by Dave Hong),inside
wRf2gPV3HpT564jFLBWpBA,hPzPpfSjgQkpWCD7YjcY-A,"Banana Fosters, mmmmm",food
_ZqbKgabJ6nXq-lOc7l8TA,mFd-j_KM90IOamGmoN5AQA,,inside
--5V3mRlhb3zqE5yF4Gpaw,vXQLdqB-stL2JTP5AsPVaA,Interior,inside
nP93K3B1qRX_9W5ohNpMEA,xG7Qs7wlR72ogVW7-8rq4g,"After Sunset from Ka""Tiki",outside
fl9FtPQ5BUpMwXQ8LytKgQ,HTgKfmmlzgE43trhntv8-w,,menu
26osjs2AvWsnEhUP783eqw,WD4pr7n-gqcYlyluI3J-Vw,Sapporo & Unfiltered Sake,drink
EXBhtL-3rK_G_C97hsY55w,m4s6xuuBnoObBxNmWnkKeg,Early Dinner Event with Friends,inside
D8o41HlbGkjnGX1gpQsTqQ,MNI5KDlT5ErW7uuG4xgNew,,drink
6QWyzrtyQF1rAdMdMC8e5Q,S8ZFYEgMejpChID8tzKo9A,Sangria tinto,drink
W7MhW_I5VXljBVsr6C-xXw,QM2j_JMjuBfME9CiG25Rcg,Lemon Drop Martini,drink
OlyLz4P50ay63WjGociH7g,Lge1mOYj9G9Rk4y6G5OFQQ,Lunch menu,menu
09iL43wupSEtpP0ay39C9Q,F-ruW27CJT-s5WBOLKhVjQ,Crispy duck panang,food
-nA6vw2gVlHteifLMNSkBQ,Aes-0Q_guDeYewMapFs_vg,,drink
z0dy_6yD0uAaKrtwVemDdg,fSl9CIn1sUbdrAl98zmjxw,Inside,inside
UHl-UIE85_ma93IKLu3ctg,9Hoz0L6IPTDYs8LzQvKNBw,,food
Folpy4w2TdnhKAzTQOnlRQ,RIQ5ALCz1-oi98ViCO7kgQ,La bBaguette Parisienne,outside
mCnY4rQspNqcShaGQ-WYmg,TUTQeLjq1UbkR5r8mOvMqw,,food
FrGf54gLPDkHAdz-PiGPRg,XNmR74MDEJfIiEYIbKgqaA,Golden crispy,drink
s-ehovLPwG4IB6gj8V9O2g,ILyS_g3ogvCkD1-7_A1Bag,vietnamese coffee.,drink
12iVZLEEDKg_ETRdm05QyQ,LQGZ-QunCyqtQieljjxFNA,,drink
ZenDBNDIyDPVL2oSCBqgcQ,gw68ejeDgZZ2kCAHvFroNQ,,outside
uUjV2WT-F8KwfSjyV2RyVQ,PP3BBaVxZLcJU54uP_wL6Q,,outside
P1QU2Y9XggtpjbX5lK695w,-3Mc8R5c23FxrxlJn3ivww,,menu
z9JKzBH2lQXvxl20knWOOA,sEMXzxvqmv_HiGJ1KMl6zA,,drink
Uo_kTotyChwI4nw63Qq6Qg,xIDR-NE20QJfuBvpBmNb_w,,outside
8aiLHm1o3EOVlUwbJJAIQA,96rO1FojhcEPOkAo2uzv7A,,food
hf08CVcl5Ku89Bipw3RuWA,aVNrPRNhQrOlm-u-RkAAkg,,drink
aR2UQat2uDvHDZfSF53HiA,FdoqtMadj4ybDAL7S-yUBQ,,outside
xcXsYAZ3QPMrA4z_ESFbdw,0JlxuzzDo1Sv89S9ApI9Ng,,drink
NhYqzOeNBD_DiE7EuwUdCg,kbXpjBSweedxQ1WrlJ5i7Q,,food
vjXS8SnlUbh0K5SCAqaW6Q,QnKuifVndllMMQzrYqGFCA,mango yogurt drink with popping boba - popping boba tasted fake and too sweet. regular teas and boba are probably much better,drink
9GgudqkSrds5rNQAMjZEwA,kZ1q0K13tFYG_ZJrVvsJHA,Outdoor seating = the happiest hour,outside
UYPWneA31tqbRBkuy7thww,UgXqPDWEMtPaptUZ_KsSOw,,outside
OCNDx0nzdWFEROZOEmgY9Q,A_FQ4aLTCrJ3Et20UPgJtw,,outside
8RMqSPqroYAOyaiJGOWyQw,XaBOwJFCe1odBPYdIwCsPg,,drink
cLCtO0wtWHccFBf3vKMRlw,MXP-VKFJYlu840ClSjxNSg,,drink
hl1xFcyxetsakrhk-HXqrg,VOaWZhnatGDLl1PBrXKTjg,,drink
vAdgtQ-XbQ6bZ3W0sgPOQA,68ThEdiK0eWCEgGEmV9Tng,Soju flight - I love the cups,drink
2FMvpki8G0r7LeObfzOR2g,koVIuwtCO9HgKtAiJpakJg,,drink
JTbU4yDpEo1eVavWtpqmJg,8wf4qYhu0miI6FzhZ5_mLQ,,outside
UXAIO3aLVAYhhFCG-21AfA,K7c9AqD1y1cZsi5R4j58tg,Bistro 33 and Solarium,inside
5WBcNTyLiauXFVQRn33CNA,A1s5mvkEbGL0lprKAWPtlQ,,food
wdRm7S4a7OWL9GvYxEN2gQ,y_W-gFtXL9PWunhBibuvjA,,food
VkZ2gSU6zPHICXTxBDkf0g,TV81bpCQ6p6o4Hau5hk-zw,"Hellas Restaurant and Bakery. Best baklava in the world, no contest.",outside
OSiuslRlaFpMwjij5ISB7g,dzeBiAu0VAaVBbMwcV9GFw,,inside
UIeQch-nx1bvsTRGZ8WzWA,ZDdNEwBENLXBT3jjQD5STQ,Interior,inside
0MQkGHEzQsmmpvrR1i5Fiw,akgvypN1SZhmNzGRHApejQ,,food
pEUt7yyWFjOjhCXe0dY6yQ,uDQgmudYDKiB6n4vwbEeDg,Espresso martini,drink
15HW4xAyaiWkOOkDFcmupw,si41sWZV4hcuMJfxoeeQLA,Live music with Local Dave Renz,inside
wfCYV3grDL8wU89IDo5WSg,3DvZac7cg3nbdC9KBCQEsw,Twenty9 Restaurant Malvern Storefront,outside
BUXHpbdEnWqVxCdGl1U6UA,2OEL_uLdTg90PiFVh_HdIQ,Photo,outside
A4SP-UZ2lQkbrGGOEeq6HQ,t-RHwZzlTAZeTcgrrbRtqg,,food
l8Jeeal5-ZyPKFQKLObETA,YCHBSWYErsKAI9AXeoPxhQ,,inside
TeaMw5MMkyWlpeYYGf4F3Q,3ApMOxGydPvzqjPbtOo4FA,Discounts for those who serve,menu
NvoNtK2qoFNYHwNkBcZRuw,6c8eIawbCBu3FLp2kDraBA,Views!,outside
NAc5Ssrwb79atK21hAKFfA,vCHNWdW-ys-nWUx3Cpvk8Q,Clichy (rich layers),food
1gBfJMbZtrgcqqvgDaYWYA,5Z_KrsEQsPE0ibKwhYn3ZQ,,drink
S_cFi9yLeucq-zteI3cJ5g,3LSYzek9a1Xho8uPEFe29w,,food
4vJqHhllntw2sVAWPA9vrA,XQ6mIXhO9YjMKys2r-J5dQ,Boneless bbq wings,food
hTLBj8AIJ6fAPFAeyUZLXw,S0QtR1BviqJmLZ1AsFKKjg,,menu
NrnsDNfbg1_SEEsfccgayw,jR3sTUWCPuOCWpdm8Pn-wQ,,food
IXVjESzBT-wgvzrrptC11w,MrGpJUIA2WSke3x70YC0Qw,Coffee bar,inside
YcuGX0UkhNPwqcy1zAWE5w,zpKTPWoW56wF6d9qNnxM3Q,Back of menu,menu
y-hrRb3Wn-AKCnt6eN4smg,A9VBvn-H5EBil-7vmR8UVQ,"Rosemary bagel, toasted, with chive schmear",food
ZS6mVUmD92f4WkqzsvUXMA,VX7GkJDnhPG8NmrdO1V-6Q,,drink
Sh_r2N3Eq6b3EvU4EKUQbQ,h2DidMy9Q9qyGlQ5xaecMA,,food
6Tvh9zEdtKywZH9byGTxyw,QjQ-gtUnkne7jch0OLsPIg,Very nice booth seating,inside
wkzjDS6AQfJgmjdID9JpPA,Xm5Y6HYaIBYZnWbJjMCG5A,,inside
kFrHLpnnrRU3cQMf6B_kTA,03dIEDBsDERr6Osmey-udQ,,food
1kc0JqaqhhYSy-snJVu5QQ,Nx4gQPMq9soxRDPohA_4NQ,Mai tai and Saturn,drink
imIb6zTGeGjxfeG-05crgA,EQP8f7Rq5KXknJixlwxZEw,View from tables,outside
ojODTRTPPF-WrlhNYHOphg,Q8gkiqbCKJGKMIa-06pZtA,,drink
-W5rq4wznSra1gW0VNquAg,OWOOc0YjU_kioLeEgo5VCA,You Have Arrived!,outside
EpvDgv3n81n9tgUyK-ZM3g,WwmqHT2kbPNUO1DyNFsyUw,Evenings are never busy,outside
UQ-MHZEH_UO9BZZRIMWk_w,3iUCCf1FWmjlFbGYvBgf9w,,inside
V20VsdPYaj8WgkuHSBbRYg,lsmkYSSE5ycTNGLc69h_xw,,drink
b-SuR6HE1Zpvj46z8G1tpw,mKpPWaSwaI3vfOaWAAaKZQ,Lots of cold beer,outside
Sycjfs-4dE2xRwyTHaNrlQ,_P6AQUbyQltYRcQNrQ8plw,,drink
3EqUMrQcA1zVB0UJy3TV8A,9Ys1CvuL7GFwRdhudvWWfQ,,food
qoVz9GF-XQebkHsjtsyzIw,lJPQLm7RSENRuV21JWUepw,Me simply dumbfounded by the chocolate glory in front of me.,drink
G98vve-KZUaOPmwIoPPumQ,W6de6OniXm3HttgRJvhvsA,,drink
PnTz8FlS18LZUe0Sch7Mkg,niGe9qqepMcewft8_g_zgA,,outside
p-KBdSk2lv1bg13uQPXj-g,S8ZFYEgMejpChID8tzKo9A,Private Dining Room,inside
hkkzak2vzxatOTxeAHzDXA,fn4pu_IPQypHvSug75Z4IA,,food
-23DGE4XjvdAc-LcAed5mA,JXNr7z-uAT8n1yS6z77IHA,,food
7q1BhRIRZ1d9VQrV-X6zuQ,0kCTBibanJj054Fu4dIF2g,Build Your Own Ramen Bowl Menu,menu
axOlYVollJEMbUnSF1dGvw,lBIIzOvyq4z6MDRmkrjpyw,,food
Pit-Ad0ujwtutob-OUb9-A,eFZK8UiXYfMe8jZFh9W9zQ,,inside
BuFMsrvKEUdMWNF4klYEjw,tLOLpdlDwiQX8H2xC_cr8g,Outside,outside
ftyLrzgfrPEcfFFXwev2xQ,RjISdNawGnpjsewMTSGgsA,Dragon Roll,food
kkEuYK-RPsZ6PoIn0CsfRA,0iNfZDJgbBq8svJz0C-LvQ,,food
DxdnMa7x8R3UV4xSVhIYJw,SBc3E1wOMxTw1so6EWdkvA,"Swiss Farms Broomall Location, on West Chester Pike",outside
U6Lc_QQOygxssRP-vX9uJQ,y38HeTHdVNPUzd6duJBsJA,,outside
BG2x2eaq2WqKCmInCDGiiQ,cGsewW-9GdycDS3YT_eUMA,Bar Menu 4p-6p,menu
SbSfNscp9EUKVC2WotIIzQ,T0TAXNzN7oY1wRC8jslTjw,All Telegraph beer is brewed in this one Santa Barbara brewery.,inside
_M4dlzKqNR3v29ZaByBV2g,Xm3fazqrD-Fi4tVPlc4i6Q,Caplinger's Special Sandwich,food
fl54u1A8rnVofpXO16rM8Q,-JIeZE7f926mnRNcdnYk6Q,,inside
hziEKnXsbBeTbpmqeR3yYw,WWjP7p0nlUQl9BzCZzgjCQ,Tasty but cumbersome to eat!,food
2sHkGQMLgYQpX7w3B_CWsQ,FyDQ8QKKjmBKagZ2GhNb8Q,,drink
MBiKH6WoliXWnIqP2qOMBg,Cckfq1IRAAN4Q7YJh7Ru6A,Hawaiian Roll,food
jaVyfCu6kFo53kGgol0n-Q,p33N5l30u0MwBtJFKHKELA,,outside
G6mM5WuO-Ky7EQ9zKwD6mQ,-aXBwEc28UdpcNtl6B6sGA,,outside
xxl85LRYjoStMcHPzf3bOg,cIBRdoAnPHwEzwxlnq495Q,Selection of finger sandwiches,food
pTkjx0SlYvcMBkxx58anHQ,GSIkkoILkDSoM857RyWiMg,,outside
N-BoXu9ylFSfaXNp7eD_zg,9I15RdM5Dvgx-fSgC5LW8A,,inside
l9_v2G1v-_JGuO9UCcxG9w,U1Gc3wKN5viu_e68KJVOdQ,Chipotle Lime,food
C48G0gSD-Uw_sWaHRPvjpA,8kh6Z3c8UHQKmsy0_TbOnA,,outside
DkCof1Lxx3U2unBoldof1g,WwxsLX2Z-SUwiTUs8rsOKg,,inside
eRI4_cuq-18ao_y6UT7IkA,ZCJKlH4dqOyMaqltfYkNCw,,outside
SgTY_X7Q88ERJrMqvrVH1Q,G1EanzvwOGLx_J-IwxnwtQ,interior,inside
o0AcirN17XqDk44BE9XL3A,VCwxG-i9zG7u3ahqBoT1wA,Carne Asada burrito,food
h5aZn3Y5STIVRxSEpICH0g,-Tskf8WK17rb3ZfeFuRSWA,,inside
YGxoUH86paHnCdiFm36Sfw,fZ2RkIwoDCcODCOyoBTplg,,inside
EYqwfjMsGemDET8HCir7kw,fJb98kTGBuTzxP8x9p6VhQ,Chocolate and coffee eclairs,food
g_qsHa0ypfYsdrXXz2OcYg,eZldAV-8VNSnrlbG270Wzg,,drink
B1oA9W4JAN9od6mQLBbCUA,OzyUwY98mt5Ea1LxQilWng,,food
XJGxMyPg66ur51tCFyLwew,hiP3H0wW45I0jZI7KafzZg,Pineapple iced tea with pop Boba,drink
mfesBUfOhaf-iHuC3zNhDw,-kY_HDP7IMvGl-kBIZVU4A,,inside
UurzSjQnF-2AXbw8_3Hi-Q,OPW8NuOC_9FVFXsaHOO5JA,,food
NIj5Ui7R8THls9g1jJ8Acg,GST3wg-wej15vHeCvaXE6w,Moonshine slushees. Yummmmmmm,drink
zWOpayUgnEUhEyjx3GIaVg,TSKCK51GymAsxiA-kx-RiA,"Awesome industrial, yet comfortable vibe!",inside
vTFCO0nT4TprX3hL89a_2A,nYpeSAPTOEwuq0cGl7BSDg,,outside
DNEBb2a23N9j7oh4NrqzLA,cEb1xzZzp6b4TM-MrqxktQ,View of the bar- loved the cool mason jar lighting.,inside
ILiHlRKWIfi4FtqQv7A-jA,KeVdQN5DRDdY16kOt4XcRA,,food
7hDfNk4V7ib_kZh7lwlCuA,lIgEQlXldrdW5uw_ceVsOg,Nina's on 8th street - if you passed Frank Rizzo you went too far!,outside
xCv0AK0HBFVa3CelrCi2dA,wjZwXKDiFBQXlO8-TjQTXA,Sazerac,drink
Q_UdexxWq3FhG1Qi_BeZiw,IdFF45ev2i3jZU8UUOgYOg,"Not trying it would be a crime! Our Outlaw Ribeye is bone-in, well-marbled, fire-grilled, juicy, and delicious.",food
nx2ZLfIvg7RdVCp3UOgGkg,PzqwENhkS_x5Czwn-dV6fQ,,drink
3itYBn-z-4vdq1UdaW08dg,g-YOzV9YIPmo6vZBHQuuUg,,food
WzmKtNBga8zaCo0fN1zZew,vUrTGX_7HxqeoQ_6QCVz6g,,inside
g95LvggGigUXjGGf6KaNzg,jwJXTp4gm3woU93lxj8UdQ,Bellevue Diner,outside
-UVSYFqsvRcmm1yPxRgmBg,OoM2j5LPJC4Mofl2XQjBvQ,,drink
PbrMNAzDtEtmD34a_2bukQ,q3qHHAMG8v748fe2z0EsCg,Perfect pair and way to start the morning,drink
7tyV0UxXXpuf5Zcgpr4ymA,dPc04D8Wsq9XP5pjfWuJww,Pasta Meatball,food
Xf6f1mgxVccQK88gphRX2A,4UByKRseOwx4JxwXclCejQ,,outside
VttqWfZjJEtMNwTanAGFpg,VVH6k9-ycttH3TV_lk5WfQ,Perfect day in NOLA.,outside
6LUWKBrwSkwP-UqEnzCV7g,ZbbJDKTu6wQ1eY4TXjEM3A,,inside
30MBASt1II1poymwi5rkXA,OsmHS0f9VPqrU7s3e5uVGA,Outside,outside
MuLyVMJYDH7Jxu6uzPzvYA,HU-S7rzIE1qDkCy4L54CHA,Ben Fan Club!,inside
0ipxfdkBGKU4c2PLOXczHw,fla4vQjwBYVD3-AHAGnMFw,,inside
tQ_D9OtFD3R9dKxvlCebIA,304FY8qhcOpm9SIkrzmhoQ,Front of building,outside
QDQZ8MHMUZZ9bJj9Mbh_-Q,oHvEgLH6pAkcrPmeR1l3UQ,Our sidewalk patio,outside
mDCVkhf9_X88BTYnS2NAKw,CIqcb6gNJnE06Q8b87tbXA,The bar and kitchen.,inside
zscpJlf1lBUHEmkToMbYlA,dXCHtPZ7VdAM98QS_JRksg,,drink
EHJZ08NDrwXc6ioZd-URcQ,saVXla5i8TjE51S5uCaf6w,,inside
8LFo3kQXLG5-YkhD-hTjhQ,_T_uAA8QWu55WWerljCYug,,inside
H-ETJVLV-OMjOI8PYWpXzQ,RLaS9hQJXAc7ED2wr9dWeA,,outside
XhxL4OS7xX2jQHq3HbtNrw,AvzL0RmCg5YrLKlBit664A,Eat in or take away,inside
WhmSqrpl6zcjV80iOU70aA,WIv5kTb_P3jnngPkMeRRNw,,inside
IJmK39VzqRVXpjdDceXuRQ,Hj44PIrCtv61ETVclzLMwg,Inside view,inside
tjCnOhCUf3uHWWWXBjOrCA,WXgV2lOUgas7DzTLeDau-w,,drink
m25VkRqwDgAakaNFJmH_sQ,vdoA5t_zL0nTTww1PQkTVw,,drink
joAWWecC9zSb2dTjQkvpdA,pIvX_Kw4f82baMUhRO6WxQ,Great vibe,inside
dVPqkgjLodU4xuBt-GmJvg,pWuoHHu0LuVrD0HjadDygg,SO SO GOOD!!! I love the banana rum French toast!,food
qC8SKLTO-T-kmevEAN4Lrg,oryxEQldKf-FVqRgP5SfrA,,drink
G13LoRilSTjVwqFYZfDIyg,Jzb2IQSwPfULWzdl9Bq5fg,,outside
5QXYcopPZ4J51Sb9KUAi1Q,OVBvIiuTxlMy_Ue-U2JObg,,food
nzZz8f4gcAy01szTlAFlnQ,P9xNwbMStRsHsVc6K5PDpg,People waiting in line,outside
EtYmmqp8pro_yiV1iZNCFw,qclZoDz3sjT7v5xOSj5P2Q,,outside
taxbjDmgjXjWPNuWsMXVgg,eLjXnfYwkr8zz0VhwMhOGw,,inside
i1BjqHL47leAZMCoL7q-0Q,XkZwD46WcsAlbpg1inwbLQ,,outside
7nIb0wntuGos9Q3eDiHjdw,lPPYZr1_jx0XeW-xR9WJtw,Dry aged ribeye,food
5ItpveS1OOyRDQfp6cCqrQ,XuQ5ekbJ9eRUX06JTqJHaQ,,inside
zEs2x5rOtFTLsL7yL08gtQ,lEi0T3m96A2NXXDSn7569A,Outdoor Patio,outside
0qrNE3R5H3Bp08Wk7g42AQ,yeHLiKNp0hyR-ig4M6us-w,Pork tenderloin with onion soubise,food
SbFpA7Jfu8GI63HIK6UpWA,APQWf69OTUQwbYssNNgjCw,Brandy Burger,food
sf-mKD7rplXjlAlTH2xlHQ,hfbZ97Te3T4jeWN6GgsGrQ,Menu,menu
2bZnFbxXH3s57rV-rPvDUg,_JdLaC6GVKjTR-hRGJHgOg,Philadelphia Cheesesteak Adventure,food
aJ8Poyq2iNTDW8dzxBlqhQ,cwp0z7oFsVqEvRW39od80w,,drink
CqIE7wXx1I2zWS1vQrJYCA,3fVYGQr_ldW2_1QlXJjpaQ,Chocolate Doberge,food
s9eYZeExXobSaT6K1PqeJg,NGR_aVWJ-W_KHvBDrmFP1A,Desserts galore.,inside
