photo_id,business_id,caption,label
xdj6xpiTUTzWg7dZiI1rGQ_aug,PVVFos1LDfD7iETY0w4vaA,,inside
XDNbFRRO2E5vR1jqEwyTIQ_aug,L5LLN0RafiV1Z9cddzvuCw,Seafood Risotto,food
XDjR2Ulmvi3ZDzjtYxMHTg_aug,7_QSRB1ISoSB9L3zpYE6sg,Grilled veggie wrap,food
XdueAISkC0an5ubggMRa_w_aug,rccTGDEgn7kwc9-KLx2Trg,,drink
xDt1lkSJ2KPB6UOBqHdh9g_aug,3eQ0rI9eI6MtqWAH14TwsQ,,food
XDkTyEqaEYFsY4jzx3U5Xw_aug,D_-w6oXNj_33E7-urbSLLQ,View of the Human Bean when walking from the Wet Hen,outside
XDvX36hDZYU_P0P6a3Wg5g_aug,YYhtoCEpgBgTAQ-NDRZU8A,,inside
XdyPH8iBODy1cnfIaaFLPw_aug,S8saWaZlToeNoloR2fMrAQ,Just a few of my favorite friends!,drink
xdUSgLpcMFdLjYGI1s2btw_aug,2N-r5ne3I6rcVyJRcinZdg,,food
XElQPA9j1pB1TytP3Naf-w_aug,SVJJIoAiW3vHwoSpVnUcLQ,Relaxing at the bar..,drink
xDxQiD8jyy8cmugqeODRwg_aug,vHr8qhM4CXYB3Ol_9yS6QQ,,food
xEKOngpl0pxZN7NTmPXJ9g_aug,V8we7-uCa-SouadZmZ9Ieg,,food
XdxwNyBT3UxO4RPRAYde8A_aug,WLPF81xCnFHu1ypfyfbdRA,Empty.,inside
XE5E4nvlcyt5Ds7x-nQ-NQ_aug,vNrFILL7SNflYMw9DSXCeg,,outside
xDxfIeiAzt_fCdJg9J06DA_aug,x2WLaFlWmF8RoC4ZRTUU6g,,food
xE2SS5EDk8BQv9LUIXd6lw_aug,A266LsdSzSGbbBTwcxKWjw,,food
Xen8KpLjSS0IQI4TTDnJuQ_aug,w36zl9LgmR7x61NbsodCZA,I heard that had fresh produce and it's true!,inside
XeNMUDlD-0Yp9G90X4lDuQ_aug,fO5tsZ2MJhRQhSmj9dKYnQ,Lobby,inside
xeQ3S6-RRNXkekd31EeX7Q_aug,yhEbjRzlfCLanl_-LUreVA,,food
xepY-C-wOydHfgs1Hrkhjg_aug,TkwOJiETWAMj6s_KlqJT4Q,,food
xeqPwUJHFzRGTSfTQVBqGQ_aug,pW4S1shZqYpL3GJPPA9WaA,,food
xENxthz8i8b_NZAN3Tv6Tg_aug,MSVZaUMtfPr4q8lFsiu-Cg,Exterior,outside
XeoSIokvX9wxSxnxTFc5oQ_aug,NrrLgt5Ptw8ziOmFVMsIyg,,food
XeQadegLEPpUr25ocv2jng_aug,NAteFFdicyMGCJGVW0BGKQ,,food
xF3xzCRZdVu70jUAO4tjeQ_aug,6xzI0yNPXI5POpjoN7po0Q,,outside
XEWkFrOr8dwToTMD1YEqEw_aug,jyRQNFeaGhdZBgf4kkWFlA,,food
Xf6f1mgxVccQK88gphRX2A_aug,4UByKRseOwx4JxwXclCejQ,,outside
xfCJ4Vgu3F5CBn-NwNdjGA_aug,uiLHEHh1VZ6u8Wx1kXcROg,,outside
XferUrWj3lqvoQ8-Aw7jZQ_aug,exuQOZA1tvlZbCiheUs1Eg,Fresh selection,inside
XfeuKohWFwgOtZHoN4czHw_aug,IBKZJ_0HK8xUclWYiqqvKw,Beef bibimbap,food
XF6iSFJqLQaOIqxjKw2x5g_aug,GMQew93RTcPVK09i5AVXiA,,outside
Xe_ryshkzCXlylIElCBS6g_aug,Vn6fOha6UZ2HGyZoAcxPkw,,inside
XfhNTdKfXsgjZxQXJFv2Ng_aug,YuTrJL0BStMGlvJR2QZebg,,inside
xF9g3CjQrSKAzs0hE9jIlg_aug,dsfRniRgfbDjC8os848B6A,,drink
XfG98mowTnUdTy1n2Hkjfg_aug,HgjHiBZtYXgpsBhEITn-EA,,food
XFesDLPy74zTQ6ePt4OMWA_aug,-7GDqSUaXrpC8Ql7nDBxWA,,inside
xFImn2XisyR_AXvdD9ThXw_aug,KHwncPVH4YKRpEPoJpiB1Q,Fire Pits,outside
xfkuOmGVyzCCyy51nO4mGQ_aug,vWyg7n0gGVinsrSj68GDeQ,,drink
XFfCxb0aAXYetvYrU6fXDQ_aug,Vx-GWm5ZHosiPp_KFt65Wg,Chocolate Fountain - Catered dessert table,inside
xfi4025O9v5_R9ed0_Kq2g_aug,urWi4bSRI9Bfg3AFXECE9g,,inside
XFl_nkPFKPSmfamWok98KA_aug,pjpuqrBvweu94n1zZX9cgQ,,food
XFNRVmMVsnPlDH1zDJ-Kag_aug,Gg2ZHe57Ztuv8JaFj0mNhw,The Hangover Bowl. Flavorful and delicious! bacon makes everything better,food
xfOHVud1XDXcACVYj_F2rQ_aug,2rnDTrLx9yiWnfDX2P3EFg,,drink
xFL9a9eTi4IxN09BfuCJPg_aug,DMERsCH4JKV-F7jtuBMrqg,White Chocolate Raspberry Cheesecake,food
XfWtZdgma_s6LgByqpGmqw_aug,Jubq4o59PS1Q3vyxBgrtQw,,food
xfOpC4e2FifYMXOyCmrabA_aug,ZCF-HvfbITnNcaomqT5XRw,Love the vanilla latte,drink
XFuPCdXMRSJlDYMJsSBWNA_aug,h1RQEy-kVBy2T9rMlp5VIw,,food
xftWRrKgb7i3GnIg0PG0cg_aug,MuKoTR56s6elHEI2wUkgJA,Grace Meat + Three Store Front,outside
xg5fGzyhlrLjqRcMuOixmw_aug,Je10gqBQIqSvYNS8XGrYnw,Main Breakfast Room,inside
XGAS483FCDOnohTeQmqyFw_aug,t-QOrQE2gTcyirI0LqZ8mw,,outside
xfv6nq8ranJx-eAS4sUItg_aug,9Ys1CvuL7GFwRdhudvWWfQ,,inside
xgPftIj_zLRxLaxusjQDRQ_aug,4abZAk9nWIHZIy4UA6HBcA,,outside
xGnLGrIrYR5gWy9GYeCYZA_aug,EbRJGv5mTU4KSCwWuOCqPQ,,outside
xFTZqGAwYUjNpPUuCCThsA_aug,toz1COLNhAJCS4rxnDj-YQ,Large tuna hoagie.,food
xGsSaD2lMLa6c2x5r3X0KQ_aug,VAeEXLbEcI9Emt9KGYq9aA,,drink
XH0tisse81DJZ7ufy6oxlA_aug,VszpqEug1SY_TARbN6eROw,,outside
XGT_q1U1FqmYZCNgBAQ71A_aug,c9qf-X4XhyS1LcZPODoSNQ,,drink
xGenaaIKBo7orPlHZw2guQ_aug,AGlh4ZDv6jnoiYfz7At9mw,Menu (As of Sep 2017),menu
xGWS-LS7pXdNJMWg5a-B_Q_aug,7XSVBJVuozQZL53D3DlypQ,Menu,menu
XGOu1Zv5tGTVtRtAdVjpAQ_aug,AT-b59vVPAHdLhNzZfUw7Q,,inside
xhc5leIwb5Om6VgDNn0Upg_aug,Fm16G-I-rmO3g_KTKleteQ,Route 11 Chips,drink
xhB7Pb8pCYyvRGa4SfRM-g_aug,-UEeCTgxud4OGWshX4x-jw,,outside
XHDXtaICSQhVgMTqLZt1NQ_aug,wD-dPZMlF59K2Z7mnhvPYg,,food
xH5srRVLZ7Vd1f6hiuNbxw_aug,SrTVD1__pOZAmYil__Z3nw,"Italian Margarita made with Jose Cuervo Especial Silver tequila, triple sec and amaretto.",drink
xHPloQ_Y07jhbEwtJx--tA_aug,F5hMvrCBhqpHX74D2FgZCg,,outside
Xhw5_51yJQK2tIBKAhIAzg_aug,dEyUSBypFJ-hnup6NsG2ew,,outside
xHQUbFcr2BIFwelGkejrQA_aug,pFQSo_TvT8-RDTHc_-PhlQ,Lime Mojito,drink
XhsR7azQ-VL8R2QFqVclRA_aug,WovaVLc3QRJgrGGxa5Efig,,outside
xhwQhFbApqoxYxAGK5743g_aug,jGn6f8Y8A9mnNlVSc4lAJQ,Grilled Fish-Whole-Best-Tampa-BayshoreMediterraneanGrill.com,food
xHn7dsiBEFrRONf5D9S6PA_aug,Sd8NrlgB6SY6GEtIjPupfA,,menu
XheBwzaT2Lcg_7X4OYE9yQ_aug,Ek5XeNifVthGLHEJ9TVoEg,Have a nice area to seat outside and enjoy your food,outside
XHOV9RXBnp991bSlcliOvQ_aug,pCqAtxJDMv7ha57hOkB11w,,inside
XHSI0RNX1PVJxCL4tL3iUA_aug,fcMloKLDT55hhhynDQhN3w,,inside
xHza1edMXQurumcOnEQZ-A_aug,ig1coTO1jY6CvIvvKCFItw,Inside,inside
XhxL4OS7xX2jQHq3HbtNrw_aug,AvzL0RmCg5YrLKlBit664A,Eat in or take away,inside
xifamVAZsX_F3RPbVLWuaw_aug,EnKqQ0U0XinsdViCHFWmVA,Front counter,inside
XhX1Cbrq7TVoX08Ub1EnVg_aug,M4pf66QgBEu45FF_ivqk7g,,drink
XIlPUVQOI0lB1iQ7vqJ2ag_aug,f2bd4yADbdKYGCR_9EjF7A,"B.O.B. Deluxe (Havarti, fried egg, bacon, maple syrup, and basil topped waffle)",food
xI34gSppFt14nwwbIO0sXQ_aug,Jm6ROc4Q4y1R4HXzkr2ERQ,Jumbo party wings. It high quality organic wings.,food
Xi9uPHw0Kv2PU2sdfhHLsg_aug,uMVOtr16r1ELu46pWr4HCQ,Restaurant sign,outside
XiH7Slhg3klZN4a91YVvIA_aug,ZiQiMlvgk19GrEEkN9kyRA,The Blind Tiger Cafe - Ybor City - Coffee Shop,outside
xie2_jjPba8JAZ3opns6Uw_aug,WtrYR6zp29NAvfw8sY_IwA,No nuts please. That's what second dessert is for....,food
xh_cmJtQsKyf0FLLEehAkw_aug,9iDHCh_a3q9KStftkzHlZA,"Double Monger Two 6 oz. patties with cheese, Red Leaf Lettuce, Balsamic Tomatoes, Grilled Sweet Onion & Grilled Mushrooms.",food
XImuhAniprcYgNhfo_hUyA_aug,dKDyKDdSJR4xHMrTvrSz1Q,,outside
XiRpSa8znnjW40F3nNl_Gw_aug,f-qlRLsQ2vPATmlLTgLHbQ,The beginning of summer calls for Joe's awesome cold brew!,drink
Xiow-GsKgEP765N-WpDGfw_aug,erCGkXWcik3Kij95vShPVg,,drink
XIL3vVkNX2wkqUfCLvKJNQ_aug,MUTTqe8uqyMdBl186RmNeA,I'll see you later (front) & lychee martini (back),drink
XIZiqfwdqaF6CyjZxqRtQg_aug,CE9wc-UtRIwiyo5i4QO1Og,,food
xiotDKqSlXzopYyjHRQ-TQ_aug,EqxVp4_9Up1HNgpU2pH3WQ,,food
XiRwWXmsu24QYME9etBh9g_aug,kXzYfIPhf5G19hm0hwM8Qw,,inside
Xj3DFkHN4CTvBWgDf_YE_g_aug,W2lEjwsnCqm3SmjleJ0xlw,"The restaurant is located in this refurbished home, and the best seats are on the outdoor wraparound porch",outside
XjB-9LmjkHkCdIoQHaurBA_aug,nMn4CTJQPXqpgLltYQrxMA,Cappuccino and Scarlet Shrub,drink
XjFy6TzSKVh3SaRiQX_ZAA_aug,CQjuS4uwiQV5SZ491vna1Q,"Breakfast sandwich (sausage, egg & cheese)",food
xjEOIHMeFbqR_mWHB9olVw_aug,Thksu3pRk_QKFmKYa23mow,,inside
XJera5e1Jw2XW01NeLLj7w_aug,Tz3bkpQicl2DoFR6Ksp7Yg,"Kiwado roll: chopped scallops, tobiko, avocado, tempura crumbs, and topped with seared salmon and spicy mayo $15",food
XJGxMyPg66ur51tCFyLwew_aug,hiP3H0wW45I0jZI7KafzZg,Pineapple iced tea with pop Boba,drink
xjbWKAIcRa3Zu6onWTPgyg_aug,ZiQiMlvgk19GrEEkN9kyRA,,inside
XJNgPGIE-lZW6wsidlc9qg_aug,iQPr-FRPLV9pL2WWXxoCtg,,outside
XjKYtzTS60TGcClZw3LrVw_aug,2fR1CGBMJALRDmveY9D08Q,good BBQ chicken,outside
XJkSP6f1GUNu1urPR_6uHQ_aug,AlH5V97JSAu7AL_xdibMIg,,outside
xjMj-0EBx5ZbvP4BfcUhmg_aug,IwsogVk_ife7dgDzKqJz-A,"Cheddar’s Painkiller: Pusser’s rum, cream of coconut, pineapple juice, orange juice, toasted coconut rim, topped w/nutmeg. Limit 2 per guest",drink
XJon9g6PbnROCv6TTJjMZg_aug,uHfHKZj_RsNwP03ar_vwQg,Fish Tacos,food
xjNhjk3jhsDrrlGss3Alrg_aug,7ybQY-BKNvlzEEjIQOkA4g,,inside
XjLZAtYQVhlKz03g2PYg5g_aug,HsTAssMCw5N_f3fxsdVOnw,,food
xjtyFWNO_Xs86INzoQB7ZA_aug,9nQF18PgasErEF7zF5MvFg,,outside
xjVevO3dXyANuVbg2_1HCg_aug,lo3zYtvPB6-iVok2C7HsGw,Gris Gris,inside
XJUsn8veN8EDoipapIMoVw_aug,4UByKRseOwx4JxwXclCejQ,,outside
xjO-QqBwrJkrEY7_nNPxPA_aug,thlyktt2c7v1DyOpSVSibw,Storefront,outside
xjVsg5li3PPua0DDqWtAhQ_aug,5Apcp9iRdnIG__iXIEnILA,,inside
XJZAp2JXsRoMvmY-679GOQ_aug,K8O71Tb6xcza0g1MU608ag,Serving food at a fundraiser at Canal Place.,inside
XJvlPJubdg0cKGfDSGYckg_aug,khH0QtNyUjcExh9i2CwGfg,,drink
xK2v8PpYF92uU9_62b0ubw_aug,5oX4G1cptixPZecih9L3dg,Yummy coffee with compliments!,drink
XK-FAsqfi7yd-nrkfS3dUA_aug,1Vl6Rg52SvXYqEcc-I0I2g,Some picts of our experience. Highly recommended.,drink
XK1IBGl36-TXN379GsCyfA_aug,rhS9NZKPpgL-Xrn6ihtfsA,,food
XkCcn2WaaHRVW0Rc6B7wDA_aug,1Udx96kKBSHZhiy51mKtgQ,Levante beer tasting,drink
xkA6OTaBlgkfeHojeKsRJQ_aug,v_AbyvMdKUi_ac4A8nkG-A,,outside
xkCVPrreSPoO144jlgutgw_aug,Nit7oji_POMoRxZ3q2ichg,Micheladas every Sunday,drink
xkFVxJcgV3pcgNVsU3fAyQ_aug,tduMSflg1bhAFDgWOr4MPg,,inside
xk10oIUwiWWB7DP_D-OPUw_aug,Rn3DtOiuJtc3whFySWXs5Q,"One of several Teppan-yaki dining areas, seats 35",inside
xkhWqghLz1rXk3riBrX-YA_aug,BeRYF-Ys8Z-FVm16KzjB3g,,outside
XKfsgRHOsY7HH-U98VP7Tw_aug,GMVFik6o0Kh38ztkCkFi8g,Matcha Greentea Latte with cheese foam,drink
xKeqwiyv16WyK1aDQSAd2A_aug,wc2MyaDzu8Wq_4DQVMrjSA,"Step right up & meet the Amazing Parmigiano Reggiano, The Mightiest of Cheeses at our annual Parm Cracking on Sat. 3/8 at 3 pm!",drink
xkmhCUypwV__N6JbRk48zQ_aug,qclZoDz3sjT7v5xOSj5P2Q,,outside
xkP5l1GZ4RgH96zhlFT08A_aug,E2ZxiZfWnI8qFFw78xrR-w,Roasted Sweet Potatoes,food
XkIPBKg-J115NNBGFAWyNg_aug,YvrV_Tc9syF2Wch0HOIT3A,Outside,outside
xKmluJIm7xh_J7qrwb8xEw_aug,lpiURb2ONfF8cHgVjKRGKg,Rosé and barrio blonde,drink
XkmhMfyBCh7l4CM7XW-_cw_aug,qLJAazq2lNFUp0nR_HT2zg,,drink
XkWPd9lvgWVTHT81HZYLhw_aug,ZHMwj4mU6oE-o6WK4leiSQ,Prosciutto Stuffed Chicken,food
xkXIQR7-JMb7F76H17TYWA_aug,fXXWNUN9KbON-FYCrQKkzA,Diesel Fuel Pumps,outside
xkxamVDblsHGy4kRDEA05Q_aug,BiBwdFcG0ynK50_g7zJTOg,Great menu! Create ur own salad or pick from one of their classics!,menu
XKp5XLkeAToeEaiKinES0Q_aug,G-p4c4MRyLRXi4D4XEKFLg,Back room decor,inside
xkPfG1K8YWfSCumDZzM41g_aug,vTgNM_Pb0NtEBPsTqYr63g,French007,drink
xkqggn7ssKiYI_e-NKa7WQ_aug,5t-25pkm9ovVcbH3BBIpCw,,inside
XKzNabanifo2GRS-ZrymVA_aug,VblfPP6EwV70ldrztBHA1A,We are adding all the final touches before the grand opening,inside
xLekAEzsrfocF6oOB8HA9w_aug,aDczrdljKInA_XCdiVsmBw,Pinball,inside
xlAMiEv9q4rA5vhnkfhUTw_aug,FlDkxuO6MGrW7x1OJTtJew,,inside
xlLHJw_lWsem3cViTKmfwg_aug,skY6r8WAkYqpV7_TxNm23w,,outside
xLNpNbhhw-OZahNCijNImQ_aug,nQVNvnDjLB_mmexuwkWqVg,Entrance,outside
xLaWsBETFkCt3uX0xu0dWg_aug,XwnkfMUiyH-OsJXbmbOK5g,New fall menu,food
xlNjOZU0bTQ9rue7HTv5iA_aug,ngosa7gVH134bQfXR5JboQ,,drink
XLKoz52ACw_Bf8acrmUksw_aug,DH-vk-XzWMT9rRLcbBbnUw,Jammin,outside
xLO_s3RAN9nhB48QQDhlXQ_aug,VmluS4IPOHcfx8w67h2_Bw,,drink
xLhRbmSoWUhuVvMaqMl2nw_aug,8CSdj8LF593qwMcduzHglQ,Voodoo pizza,food
XmfnU2LRMrRU27RpyVoZLg_aug,T-xYMAkdNlMPCGqWAH3mwg,,inside
XmAn4M1GNpxyXmOCdoGI3A_aug,YrVz82RplLG3t9u5IRGTgA,outdoor area,outside
Xl_zDXI0q2akpbKC-z8FCw_aug,2_y3riLaNIB2tdRONY7PAg,,outside
XlPPqQkmd9HoNxy9Qa6Vpg_aug,IWHdx0NhDKADkGOgXgOFKQ,,food
XlT5smuTLDuA5vcM_vxEUg_aug,jyZQWgKCXtGLf2j81OzQLw,"The back is paved, no more shells",outside
XmBymq2k1enfBVJtoXjH_A_aug,nj_6YtupsFwSp8xYYyWKoQ,"Best brew house! They had a great band too! If you go in ask for LEAH, she's the BEST WAITRESS AROUND, and really knows her brews!",drink
XMGMcWKUFMS4NSgDHP-JpQ_aug,pAFtOcz710oLQ-e_J6AIzw,Meredith and Vesta at the Bar.,inside
XMRAt5GIp8-wXIazQXBiWg_aug,IQ-FUxpwpibrfOpj6d8Asg,,inside
xma6d-Au4Ei0inirE_OCIg_aug,ci2LdehFyXRr-3AjziJSkw,,food
XmMOsxY3QMG9VnVtJzVUIA_aug,rsDFJ05TiW7yBMdVuQ2tQQ,That menu,menu
xMHoZaCnprBhDsIj7Aq3Xw_aug,Dzm1y59cLFt8OjTsZRUC6w,Tasty Blue Swirly,drink
xMvsCbSf4XFAr3UyWWrsCQ_aug,C9K3579SJgLPp0oAOM29wg,Storefront,outside
XMZurNMje44sIUlAxbtJQQ_aug,rBp7jBqiNcTiKF3sI_N0mg,,food
XMqR3uWeFKipY1IRgUJfTw_aug,CBX08k5F6AwW28GSXnQmDw,Exterior view.,outside
xm_zVSCwp33daIpOurSUTw_aug,8PWIw1c9N5DlMLdaUtx-Xg,Very good service & place is clean & neat,inside
Xn1KPZei5A368SwPWGEOLA_aug,eM-unjTl2rG-96N46qlveQ,Coffee Milk Tea,drink
XnCsW6nOfekalc9Ze0a2BQ_aug,kAj3Xc17a3gnnJcrX-U3tg,Chicken lo mein,food
xnivSu-R8HgyNktgcHLPwA_aug,IigcbMz8J9tGo8wJYlOImA,,food
xNbKHOgogVmtFQMTPcm9Bw_aug,rhNMRzzMUcBtGvMjhITTHQ,Waffles To Go #eatlikeTia,outside
xn7lLloZLKWciAr7qGHwvw_aug,LxKrVb6A9vyGdx2gywpUXg,"Spinach gorgonzola salad with balsamic vinaigrette, walnuts, dried cranberries, red onion, and white mushrooms",food
xNJ_Oz53iJSxWZ1AKONRwg_aug,_LOJW0XkOpj4O348GVRDeQ,Great pizza,menu
XnjjxpLW9lJ2plkIgfzDOA_aug,VGYWVWwuuNRzI2UcSNIw2g,,inside
XnM4HwWkgd9rUtAFU6o5og_aug,cBp1fn2LXpSHe4VbTXLYEw,First Day,food
XNi5EmWZ0vXoQcvLPeCm9Q_aug,miRxzEzV7OIShLQ5x_Lvvg,Interior,inside
xnJRsFU1uQUNJT-DFUGvBw_aug,Rr9kKArrMhSLVE9a53q-aA,,outside
XnuvCtTTIv9EUqx7dwgzEw_aug,LImOqXSWUq-E_eNZhTUzmQ,Patio Fountain Night,outside
xNuCq-1XQI7oEeaSEhH2Ww_aug,kaC8SY5tUizqrTXrB8VNdg,,inside
xNn2bUUuctWevUOy19uafw_aug,NSjjM0J5hvm1X5J5hb7vJQ,,inside
xNrrgKUcAJdDxjBDEAREdQ_aug,LM-GRIDsDrH9jx6-rYXIoQ,,food
XNo_IT7IgsH52xyeq92qXw_aug,cHCRC7r9irhK0dIum1zeUw,Flight.,drink
XnZ2KHHdWNFZWqvIapZbeQ_aug,1_rKMpLA8F3K2ADYdBkH7g,"Night Time. September 16, 2015.",outside
xNzPHZldfxtfkLx3IEVgnw_aug,A2q7d-CBM2-81tVkmS4JMw,Nice Buffet,inside
xOkPwc4l_vLjGSTQDELReg_aug,l4IeGBHXV2E8S8COd9rx9A,,outside
xOCVKmpLIcJsfoExj6LPug_aug,QoRfs23NhfTwfMk5e5xDXg,,inside
xO5ajO5yTstLelWH4x07YQ_aug,vsqjDiteI70xXh2ZuEQtvA,,inside
XNz1xrmdivjTYLatO14FZg_aug,8eYAokJewh-eBm1ya75nEg,,menu
XNYEHEXhOC722pOVqrhyBw_aug,ac1AeYqs8Z4_e2X5M3if2A,Sazarac,drink
XONHDXWhhsXagsVvFmpOOQ_aug,thaxF2Bnvu29xdXCf57ULw,Tiramisu,food
XoHgKqdfO6IVLsUddqQh3A_aug,mF8czpMukj36ovHb3lGSeg,Sushi brunch time,outside
xOUtiOF61Um8THBuLQvlbg_aug,pIPC0O0S4DxaFibQ4bpQBQ,Tables,inside
XoK_w-a-f1h-k_lAoUn7_g_aug,MFxRPt8-B2xTYmon3s84kg,"Krem, next to Asian Market store on Moana.",outside
xOxKqOwBXyaLgsqxq5oQ6Q_aug,6otC9Hds6WZuYzybEm8WqA,,drink
xpBYTNRFhqMECrQ0u-ilHA_aug,0vU_OcoHU_hcEfNTpDyOvA,,drink
XOxsK9ZLGNYOZCn_kx6ODw_aug,Xf7j8TdmcFpiThqW9UMziA,Hummus Platter,food
XoVDXPfN6oiUHqx8KOf8gQ_aug,H0Ishhv7i7T8jNIv_lED6Q,Outside seating with umbrellas and some shade. Bring the pup too!,outside
xOVk2oo-6-fGdgUgIJFKnw_aug,E1unNdsEAWr8QLF91Wg8xg,Husband and me partaking in AO&Co's amazing Wizarding setup!,inside
XphURYzlZV9jvWFfncIOvw_aug,fusQg9Pj0xUC8CzbO2IHrA,TURTLE Mochasippi,drink
XpNQRKVSGupn6vEistWADg_aug,pABQ5benw5OkuARYHwBkTg,Blood orange margarita,drink
XPgkE6d-e1QGNwFzHl4Blg_aug,MbrfN3NB-yRg93GdA5YM9w,,drink
xPnViIskuwH4emE1jeM-xA_aug,GuHvOgWX4LaVYhSjyuGvyA,,food
XpDamM-FFPCSu6i9QdKrow_aug,U3grYFIeu6RgAAQgdriHww,,outside
XpqFtNy9jyfFWnEJKAKMyQ_aug,_HMrtN8oEoC4arLmVVSZmw,Menu(1/2),menu
XpjHaqzo4RuYaQB5opLKdw_aug,Odqucfdr979Zf12INcLwWg,,inside
xpsTxP90jqeaoXWCSLKBSQ_aug,kQJs_a1APBPp3wol7EKoeQ,Heated wading pool with cabanas and pedestal heaters!,outside
xpT_YZvYolA7RvnxVMnhSA_aug,aJdE0yRIyXOw-QQEfLBCJA,Hummus falafel,menu
Xq448OLawlirS9Baie5P3g_aug,RS4epErt5vEvSCp-U7Or3g,,outside
xQaeY-NKOAQfcFR9LUK2Rg_aug,Pn99UOsz0jlRzbiyNEsKpA,Get your gang together for a fun trip in Dunedin,outside
XqBdzKnuw2lMhXA_UMYYvQ_aug,xKPf2mNMmhm39CArujn2Wg,,menu
XPUQor1ZrFLMqRw1OOOJvA_aug,EQP8f7Rq5KXknJixlwxZEw,,outside
xQbhR2WsSATFaWgbEnPZ8w_aug,6Ty-KKWq6hLZYW8DWEHYvg,Delicious,drink
xQ8NQp-hlReOzk9dOYfnAA_aug,yFrOuce72KhvW0LpU5FY6A,,inside
Xqg-dyElEKLcYZIaSIGVgQ_aug,c4vpX-TSLeAvfjyVIthokg,,inside
xQHhxEmNbiJOQe2Ihwar1w_aug,WC8vQdCC-nSawCh2IV4epg,"We clean up okay, no need to seat us in the back on our 47th anniversary.",inside
XqLeULG2PNIMUYt0GBusSQ_aug,yj0SWZvJ0tGwAywoVxPT5A,Entry,inside
XqL0BmtGAD0Km9k9KUKSug_aug,6wezhWBzgYBPGAI7saGRHA,,food
XQz7fBeB75q_Woie-0RG3Q_aug,Ucl9Vo5lwrUmYbV8Dv8X5g,"Catered event here-- floor & kitchen staff were wonderful. Good food, too!",inside
XqRb7qlBMV3fnUKh5jlW7w_aug,NNZ4Zjir0S101ltpfgaI1w,,menu
XQQfi-QX4epfaYePJKH4VQ_aug,jGbGTFCmkZ0JvWv8WX9MGA,,menu
XQxwmc1Dpfm4b6frblr3ZA_aug,EZuIzN2oAdZt-dkbdwH0pw,Heated patios,outside
xQXSk0kUwivwLSHLewhtOA_aug,bTjWq6cVkIxI3cqQQ7G3Vw,Photo by Jennifer B,inside
XqYdjJ6Y4wtfOZksZeAo7w_aug,GH3WP_wRZ2oLivJVT6jHWw,Traditional Dark Balsamic Vinegar Pizza!,food
Xq_8IQ4PmlaAaKNu-oOnAA_aug,rlKC6e3vMjZ7olMI7bACpg,Lunch portion of Kalbi. Dee-licious!,food
XRCEXhl3R-Z4mjRxov-dZw_aug,Kf32m8URgzVGmaFCS9NPRQ,,outside
Xr99MNp8vSYlFiOggYiNKg_aug,5YFqjdNj7HCkDwYjvwG50g,Sichuan beef noodle soup,food
xr5qgHjDaMj1A0k72KIhtg_aug,xLlkAEvvKPcjrURBWxJAVQ,,food
XR1F70R9sjefo6BlFx4alA_aug,My9NAWShKtNqBYw7200qOw,Great atmosphere,inside
XRctw9TkJg0-OKcVg6AyQA_aug,_C7QiQQc47AOEv4PE3Kong,Crispy Oyster,food
xRdOvyTae0XgALG9mf2D7g_aug,vIg_WNUAZHXcqe-9JdWJ7w,,inside
XrECgbMiPbSeFtuWSy9Kwg_aug,U_Sw9VC6mCyTbUo2mejS0A,Popcorn chicken (spicy) with regular Thai tea with boba!,food
xR4fkbCWAl0P-PsFg_Futw_aug,pWuoHHu0LuVrD0HjadDygg,,outside
xRkzjFIp3WhJCGC9Tvn01A_aug,eICX3HkEASZ3B2uzG4nvJg,,drink
XRZinV6hHnzzg5g9VwaT3Q_aug,2px6TBM430hX0T49rm95yQ,,outside
XS0_yzhj6n-T78FWyBAnHg_aug,rXA6s5JChbYlyqSbbkZboQ,We do catering right!,outside
Xr4L6_uKsuECIW6jRicgpw_aug,RiC_-68qxtDJqiIs5mRR6g,Take out containers come with helpful instructions!,menu
XRKeDcMJW0D1HzKa81ibhw_aug,PULvFTf5yIv9XkQgCKu6LQ,Front of our store,outside
XS5Bm5O41tyhoy3wKNXMdA_aug,EQ-TZ2eeD_E0BHuvoaeG5Q,,inside
xRVOxp6uQ2rYgQ6VXNLXuA_aug,7nLhB3qajGwq4HvOCsGT5A,,inside
XS7xo8lkjjfIZw6xdl5WwA_aug,hA0h72kDWsguR01u00YUgQ,,food
XseBUNM81RxxtfDgyjxXiA_aug,Uw46n__imJ52D7Zh1vJVrQ,The Cowgirl's bathroom looks like a barn with sunflowers' very cute!,inside
XShUjWIYOLuwIghi1yYUsw_aug,_NsxUap80lyr77Js1cl2cw,bar area,inside
XsaRvhBzwo4SXKaAPsP_YQ_aug,BjBDHqHhMXSxgyVipccznQ,View as we left.,outside
xsnvwNEvX593bk8lo50ycA_aug,ZQc6EvnfQXtIK-8w-d0N5Q,Menu,menu
XSikBMuh81inUT5wmnewCg_aug,qtg5d6UmDVFeUw5ZKVBl4Q,Back side of in house menu 11/14/18,menu
XSWCLcq-cj_AvKa1SM7L1A_aug,WnVNjr9zVEpK85T7dbAfEg,menu and their sign.,outside
xsFhxe2j-DhQvdiPePer_g_aug,lwJllJ5e4CLHdliOPEfgGg,View from sushi bar.,inside
